last_name,first_name,position,total_bases,opportunities,percentage,player_id
moss,brandon,9,0,3,0.0,461235
bonifacio,jorge,8,0,2,0.0,593528
belt,brandon,9,0,1,0.0,474832
olson,matt,9,-5,44,-0.114,621566
polanco,gregory,8,-2,19,-0.105,570256
stubbs,drew,8,-12,30,-0.4,453211
eaton,adam,9,-2,8,-0.25,594809
ervin,phil,9,-6,17,-0.353,640447
hernandez,teoscar,9,1,7,0.143,606192
deshields,delino,8,-35,200,-0.175,592261
hazelbaker,jeremy,9,-4,11,-0.364,571757
valencia,danny,9,1,36,0.028,502143
franklin,nick,9,-1,5,-0.2,545338
gamel,ben,9,-53,203,-0.261,592325
lamarre,ryan,8,-1,4,-0.25,534606
parra,gerardo,9,-20,66,-0.303,467827
amarista,alexi,9,-4,9,-0.444,506560
hernandez,enrique,9,-11,43,-0.256,571771
blash,jabari,9,-28,119,-0.235,518466
rickard,joey,8,-7,56,-0.125,572073
ortiz,danny,9,-2,5,-0.4,543611
heredia,guillermo,8,-33,281,-0.117,628338
may,jacob,9,0,4,0.0,594576
rickard,joey,9,15,132,0.114,572073
almonte,abraham,8,-3,28,-0.107,501659
mahtook,mikie,8,-74,329,-0.225,543484
amarista,alexi,8,-3,8,-0.375,506560
hanson,alen,9,-26,55,-0.473,593700
rasmus,colby,9,-3,28,-0.107,458675
gonzalez,marwin,9,-2,1,-2.0,503556
garcia,willy,9,-10,48,-0.208,591994
pham,tommy,8,-4,144,-0.028,502054
adams,lane,8,-10,31,-0.323,572669
heisey,chris,9,2,10,0.2,502317
blanco,gregor,9,1,17,0.059,453923
soler,jorge,9,-8,54,-0.148,624585
suzuki,ichiro,8,-11,38,-0.289,400085
ozuna,marcell,9,0,2,0.0,542303
bautista,rafael,9,0,20,0.0,622441
blanco,gregor,8,-28,110,-0.255,453923
pinder,chad,9,-26,125,-0.208,640461
sierra,magneuris,8,-2,15,-0.133,642423
motter,taylor,9,-7,8,-0.875,600301
bourjos,peter,9,5,32,0.156,488721
bryant,kris,9,-12,32,-0.375,592178
jay,jon,9,-2,30,-0.067,445055
garcia,willy,8,-4,44,-0.091,591994
polanco,gregory,9,-77,268,-0.287,570256
goodwin,brian,8,-46,131,-0.351,571718
bonifacio,emilio,9,-2,7,-0.286,466988
bryant,kris,8,0,2,0.0,592178
martinez,michael,8,-2,6,-0.333,492841
gordon,alex,8,0,29,0.0,460086
ruggiano,justin,8,2,3,0.667,448605
ruggiano,justin,9,-14,45,-0.311,448605
martinez,j. d.,9,-87,379,-0.23,502110
beltran,carlos,9,0,3,0.0,136860
szczur,matt,8,-4,58,-0.069,519333
sierra,magneuris,9,-6,31,-0.194,642423
happ,ian,9,-10,23,-0.435,664023
eibner,brett,9,0,4,0.0,518649
parra,gerardo,8,0,2,0.0,467827
baez,javier,9,-2,1,-2.0,595879
happ,ian,8,-15,146,-0.103,664023
robertson,dan,9,0,45,0.0,543706
williamson,mac,9,-24,49,-0.49,607776
canha,mark,8,-12,68,-0.176,592192
hoying,jared,8,-22,79,-0.278,592419
zimmer,bradley,8,-60,339,-0.177,605548
fuentes,rey,8,-21,127,-0.165,571681
carrera,ezequiel,8,-16,38,-0.421,485567
cordoba,allen,8,-1,6,-0.167,642707
alford,anthony,9,0,2,0.0,546990
sanchez,carlos,9,0,1,0.0,570560
robertson,dan,8,-3,6,-0.5,543706
cruz,nelson,9,-6,11,-0.545,443558
ozuna,marcell,8,-5,14,-0.357,542303
ortiz,danny,8,-3,5,-0.6,543611
taylor,chris,8,-23,162,-0.142,621035
frazier,adam,8,-3,7,-0.429,624428
engel,adam,8,-91,470,-0.194,641553
heredia,guillermo,9,2,7,0.286,628338
presley,alex,8,-5,69,-0.072,502100
goodwin,brian,9,-7,32,-0.219,571718
cordero,franchy,8,-12,85,-0.141,614173
jackson,austin,9,-8,46,-0.174,457706
young,eric,8,-2,48,-0.042,458913
pham,tommy,9,2,2,1.0,502054
calixte,orlando,9,0,4,0.0,593525
robinson,shane,8,-4,18,-0.222,453203
refsnyder,rob,9,-3,13,-0.231,608701
slater,austin,9,-1,9,-0.111,596103
rasmus,colby,8,0,1,0.0,458675
burns,billy,8,-3,5,-0.6,542993
presley,alex,9,-35,126,-0.278,502100
phillips,brett,8,-11,95,-0.116,621433
tapia,raimel,8,-1,13,-0.077,606132
moore,tyler,9,1,3,0.333,489138
smith,mallex,8,-38,202,-0.188,605480
tapia,raimel,9,-25,74,-0.338,606132
santana,danny,8,-10,10,-1.0,542454
brugman,jaycob,8,-50,171,-0.292,595144
rosario,eddie,9,-11,40,-0.275,592696
brinson,lewis,8,-4,31,-0.129,621446
brugman,jaycob,9,0,3,0.0,595144
hanson,alen,8,-4,34,-0.118,593700
williams,mason,8,-12,18,-0.667,592863
adams,lane,9,-3,15,-0.2,572669
d'arnaud,chase,9,0,1,0.0,488818
huffman,chad,9,-3,7,-0.429,502151
gardner,brett,8,-11,64,-0.172,458731
nimmo,brandon,8,-2,40,-0.05,607043
perkins,cameron,9,-10,27,-0.37,573088
smith,dwight,8,0,1,0.0,596105
zagunis,mark,9,0,8,0.0,657145
slater,austin,8,0,3,0.0,596103
difo,wilmer,8,1,6,0.167,594694
parmley,ian,9,-3,4,-0.75,622210
bellinger,cody,9,-2,11,-0.182,641355
austin,tyler,9,-2,6,-0.333,592122
kivlehan,patrick,8,-6,10,-0.6,623182
thompson,trayce,9,-2,12,-0.167,572204
tauchman,mike,9,0,4,0.0,643565
den dekker,matt,9,0,2,0.0,544925
torreyes,ronald,9,0,1,0.0,591720
wade,tyler,9,-2,5,-0.4,642180
young,eric,9,0,1,0.0,458913
frazier,clint,9,-3,22,-0.136,640449
williams,nick,9,-77,168,-0.458,608384
granite,zach,8,-8,104,-0.077,643335
naquin,tyler,9,-4,13,-0.308,571980
winker,jesse,9,-22,89,-0.247,608385
williams,nick,8,-14,63,-0.222,608384
kelly,ty,9,0,1,0.0,571841
davis,rajai,9,-9,15,-0.6,434658
robinson,shane,9,-2,19,-0.105,453203
romine,andrew,9,-12,35,-0.343,461865
marisnick,jake,9,0,2,0.0,545350
bader,harrison,8,-18,83,-0.217,664056
fisher,derek,8,-2,10,-0.2,605233
perkins,cameron,8,0,5,0.0,573088
rodriguez,sean,9,-3,32,-0.094,446481
holt,brock,9,1,6,0.167,571788
robinson,drew,8,-15,27,-0.556,592685
luplow,jordan,9,-11,46,-0.239,656669
stevenson,andrew,8,3,16,0.188,664057
martin,leonys,9,-2,71,-0.028,547982
cabrera,melky,9,-72,152,-0.474,466320
moncrief,carlos,9,-5,25,-0.2,519037
fisher,derek,9,-8,32,-0.25,605233
smith,mallex,9,1,24,0.042,605480
flores,ramon,9,-6,11,-0.545,570717
garcia,leury,9,0,21,0.0,544725
pirela,jose,9,0,8,0.0,517369
powell,boog,8,-21,117,-0.179,621471
nimmo,brandon,9,-10,29,-0.345,607043
stevenson,andrew,9,-12,36,-0.333,664057
kim,hyun soo,9,-16,35,-0.457,547957
villar,jonathan,8,-7,10,-0.7,542340
kendrick,howie,9,-1,8,-0.125,435062
santander,anthony,9,-5,28,-0.179,623993
pinder,chad,8,-11,22,-0.5,640461
rodriguez,sean,8,-1,5,-0.2,446481
de aza,alejandro,9,-12,26,-0.462,457477
reynolds,matt,9,-1,4,-0.25,608703
haniger,mitch,8,-3,17,-0.176,571745
aoki,nori,8,-2,6,-0.333,493114
florimon,pedro,9,-1,1,-1.0,465753
flaherty,ryan,9,0,4,0.0,475247
florimon,pedro,8,-11,38,-0.289,465753
taijeron,travis,9,-20,51,-0.392,607369
werth,jayson,9,-12,54,-0.222,150029
difo,wilmer,9,3,8,0.375,594694
de aza,alejandro,8,3,7,0.429,457477
galvis,freddy,8,-6,9,-0.667,520471
ervin,phil,8,-6,40,-0.15,640447
verdugo,alex,8,-2,7,-0.286,657077
allen,greg,8,-14,53,-0.264,656185
orlando,paulo,8,-15,44,-0.341,449181
granite,zach,9,-2,4,-0.5,643335
joyce,matthew,8,0,4,0.0,459964
phillips,brett,9,-3,10,-0.3,621433
verdugo,alex,9,-2,2,-1.0,657077
bellinger,cody,8,0,14,0.0,641355
hoying,jared,9,-2,10,-0.2,592419
goodrum,niko,9,0,3,0.0,592348
hernandez,teoscar,8,-4,20,-0.2,606192
liriano,rymer,9,-1,7,-0.143,542642
peterson,jace,9,-6,8,-0.75,607054
castellanos,nick,9,-5,76,-0.066,592206
hays,austin,9,-4,45,-0.089,669720
peraza,jose,8,-3,8,-0.375,606299
tauchman,mike,8,-5,7,-0.714,643565
robles,victor,8,3,5,0.6,645302
kemp,tony,8,3,5,0.6,643393
robles,victor,9,-1,15,-0.067,645302
hays,austin,8,10,24,0.417,669720
calixte,orlando,8,-1,3,-0.333,593525
desmond,ian,8,4,7,0.571,435622
cordoba,allen,9,-1,4,-0.25,642707
kipnis,jason,8,-14,35,-0.4,543401
smolinski,jake,9,0,2,0.0,519295
berry,quintin,8,0,1,0.0,450641
bautista,rafael,8,-1,1,-1.0,622441
jankowski,travis,9,0,8,0.0,608671
smolinski,jake,8,-4,35,-0.114,519295
puello,cesar,9,-1,2,-0.5,527049
hannemann,jacob,8,0,24,0.0,595238
almora,albert,9,0,1,0.0,546991
