last_name,first_name,position,total_bases,opportunities,percentage,player_id
taylor,chris,8,-30,143,-0.21,621035
mccutchen,andrew,9,-178,542,-0.328,457705
pham,tommy,8,-58,371,-0.156,502054
bruce,jay,9,-89,253,-0.352,457803
nimmo,brandon,8,-23,166,-0.139,607043
fowler,dexter,9,-103,301,-0.342,451594
cabrera,asdrubal,4,-5,221,-0.023,452678
harrison,josh,4,-36,243,-0.148,543281
martin,leonys,8,-70,422,-0.166,547982
marte,starling,8,-105,599,-0.175,516782
machado,dixon,4,-24,203,-0.118,553988
castellanos,nick,9,-119,561,-0.212,592206
polanco,gregory,9,-119,473,-0.252,570256
schebler,scott,9,-67,306,-0.219,594988
hamilton,billy,8,-112,668,-0.168,571740
taylor,michael,8,-56,409,-0.137,572191
harper,bryce,9,-129,339,-0.381,547180
kendrick,howie,4,1,81,0.012,435062
zobrist,ben,9,-27,188,-0.144,450314
almora,albert,8,-68,473,-0.144,546991
maybin,cameron,9,-32,79,-0.405,457727
zobrist,ben,4,4,134,0.03,450314
owings,chris,9,-22,114,-0.193,572008
springer,george,8,-25,213,-0.117,543807
reddick,josh,9,-90,355,-0.254,502210
kinsler,ian,4,-7,356,-0.02,435079
smolinski,jake,8,-10,56,-0.179,519295
perez,hernan,4,-3,67,-0.045,541650
villar,jonathan,4,-34,276,-0.123,542340
gardner,brett,8,-13,110,-0.118,458731
altherr,aaron,9,-31,165,-0.188,571437
utley,chase,4,-13,89,-0.146,400284
benintendi,andrew,8,-23,85,-0.271,643217
holt,brock,4,-3,123,-0.024,571788
jay,jon,9,-59,220,-0.268,445055
davis,rajai,8,-46,151,-0.305,434658
descalso,daniel,4,-7,125,-0.056,518614
tocci,carlos,8,-39,183,-0.213,624636
gonzalez,marwin,4,-4,56,-0.071,503556
renfroe,hunter,9,-39,194,-0.201,592669
rasmus,colby,9,-8,28,-0.286,458675
judge,aaron,8,-2,2,-1.0,592450
stanton,giancarlo,9,-12,129,-0.093,519317
blanco,gregor,8,-11,59,-0.186,453923
forsythe,logan,4,-12,266,-0.045,523253
wong,kolten,4,-1,337,-0.003,543939
lagares,juan,8,-8,59,-0.136,501571
goodwin,brian,8,-31,128,-0.242,571718
gennett,scooter,4,-47,452,-0.104,571697
winker,jesse,9,-54,148,-0.365,608385
schebler,scott,8,-5,63,-0.079,594988
difo,wilmer,4,-19,285,-0.067,594694
jones,jacoby,8,-26,284,-0.092,592444
robinson,drew,8,-13,107,-0.121,592685
hernandez,enrique,8,-17,153,-0.111,571771
barnes,austin,4,-1,17,-0.059,605131
carpenter,matt,4,-3,33,-0.091,572761
pederson,joc,8,-35,93,-0.376,592626
yelich,christian,9,-59,229,-0.258,592885
choo,shin-soo,9,-33,124,-0.266,425783
santander,anthony,9,-30,118,-0.254,623993
martinez,j. d.,9,-18,109,-0.165,502110
solarte,yangervis,4,-4,70,-0.057,500208
gonzalez,erik,4,-15,61,-0.246,570481
fontana,nolan,4,0,4,0.0,545337
gentry,craig,8,0,34,0.0,502226
guyer,brandon,9,-30,157,-0.191,446386
szczur,matt,8,2,13,0.154,519333
pirela,jose,9,-3,20,-0.15,517369
hernandez,gorkys,8,-44,347,-0.127,491676
romine,andrew,4,-2,30,-0.067,461865
heredia,guillermo,8,-39,316,-0.123,628338
tomlinson,kelby,4,-12,84,-0.143,605509
torreyes,ronald,4,-11,44,-0.25,591720
smith,mallex,9,-15,120,-0.125,605480
profar,jurickson,4,0,21,0.0,595777
pinder,chad,9,-9,19,-0.474,640461
owings,chris,4,1,24,0.042,572008
ervin,phil,9,-25,102,-0.245,640447
parra,gerardo,9,-9,39,-0.231,467827
kingery,scott,9,-6,8,-0.75,664068
conforto,michael,8,-47,236,-0.199,624424
pinder,chad,8,-1,9,-0.111,640461
heyward,jason,8,-5,68,-0.074,518792
sogard,eric,4,0,21,0.0,519299
la stella,tommy,4,0,22,0.0,600303
frazier,adam,9,-13,44,-0.295,624428
ervin,phil,8,-14,22,-0.636,640447
merrifield,whit,9,-7,39,-0.179,593160
goins,ryan,4,-1,75,-0.013,572365
davis,rajai,9,0,3,0.0,434658
rivera,yadiel,4,0,11,0.0,592680
lee,braxton,9,1,10,0.1,657658
kingery,scott,4,-5,8,-0.625,664068
grossman,robbie,9,-43,179,-0.24,543257
gomez,carlos,8,0,14,0.0,460576
tauchman,mike,8,0,12,0.0,643565
garcia,leury,8,-5,81,-0.062,544725
naquin,tyler,9,-24,127,-0.189,571980
difo,wilmer,8,0,3,0.0,594694
fisher,derek,9,-4,10,-0.4,605233
phillips,brett,8,-4,120,-0.033,621433
maybin,cameron,8,-28,164,-0.171,457727
pearce,steve,9,0,6,0.0,456665
young,chris,9,-25,51,-0.49,455759
young,chris,8,-15,46,-0.326,455759
kiner-falefa,isiah,4,2,55,0.036,643396
bader,harrison,8,-53,339,-0.156,664056
conforto,michael,9,-8,40,-0.2,624424
robinson,shane,8,-3,10,-0.3,453203
joyce,matthew,8,0,4,0.0,459964
goodrum,niko,4,-18,192,-0.094,592348
bader,harrison,9,-15,136,-0.11,664056
perez,hernan,8,-1,5,-0.2,541650
rivera,yadiel,9,0,2,0.0,592680
thompson,trayce,8,-19,35,-0.543,572204
kemp,matt,9,-47,109,-0.431,461314
joyce,matthew,9,1,6,0.167,459964
cordero,franchy,8,-14,42,-0.333,614173
ngoepe,gift,4,-2,5,-0.4,547912
desmond,ian,8,-5,10,-0.5,435622
almonte,abraham,8,-34,160,-0.212,501659
frazier,adam,4,-23,153,-0.15,624428
rodriguez,sean,4,0,55,0.0,446481
dyson,jarrod,8,0,179,0.0,502481
shuck,jb,9,-7,49,-0.143,543776
bourjos,peter,8,0,7,0.0,488721
beckham,tim,4,0,11,0.0,542921
bradley,jackie,9,-6,50,-0.12,598265
merrifield,whit,8,-12,133,-0.09,593160
field,johnny,9,-22,95,-0.232,608654
spangenberg,cory,4,-6,92,-0.065,605486
garcia,greg,4,-6,57,-0.105,594824
valera,breyvic,4,0,31,0.0,591971
nimmo,brandon,9,-42,218,-0.193,607043
canha,mark,8,-29,214,-0.136,592192
field,johnny,8,8,35,0.229,608654
peterson,jace,9,-6,43,-0.14,607054
adams,lane,9,-1,3,-0.333,572669
smith,mallex,8,-61,254,-0.24,605480
sardinas,luis,4,-3,13,-0.231,596143
robinson,drew,4,2,24,0.083,592685
vielma,engelb,4,1,6,0.167,622713
garcia,leury,9,-5,49,-0.102,544725
yelich,christian,8,-16,60,-0.267,592885
moroff,max,4,3,29,0.103,621559
frazier,adam,8,-3,24,-0.125,624428
fisher,derek,8,-6,14,-0.429,605233
kepler,max,8,-46,192,-0.24,596146
lamarre,ryan,8,-28,135,-0.207,534606
peralta,david,9,-7,15,-0.467,444482
hernandez,gorkys,9,-7,24,-0.292,491676
rua,ryan,9,0,8,0.0,607387
granderson,curtis,9,-49,140,-0.35,434158
gurriel,lourdes,4,-5,75,-0.067,666971
bryant,kris,9,-3,33,-0.091,592178
garcia,leury,4,-1,23,-0.043,544725
cordero,franchy,9,-14,26,-0.538,614173
taylor,chris,4,-2,12,-0.167,621035
cuevas,noel,9,-16,67,-0.239,571595
valaika,pat,4,1,35,0.029,642162
pirela,jose,4,-27,185,-0.146,517369
suzuki,ichiro,9,-4,4,-1.0,400085
haniger,mitch,8,-17,97,-0.175,571745
torres,gleyber,4,-13,303,-0.043,650402
dahl,david,9,-13,78,-0.167,621311
thompson,trayce,9,-18,99,-0.182,572204
kingery,scott,8,0,1,0.0,664068
camargo,johan,4,-4,6,-0.667,622666
jay,jon,8,-13,113,-0.115,445055
osuna,jose,9,-2,21,-0.095,591741
rodriguez,sean,9,-2,6,-0.333,446481
hernandez,teoscar,9,-42,146,-0.288,606192
flores,wilmer,4,-3,22,-0.136,527038
peterson,jace,4,-2,38,-0.053,607054
bautista,rafael,8,0,6,0.0,622441
blandino,alex,4,5,27,0.185,607468
betts,mookie,8,2,52,0.038,605141
stevenson,andrew,8,1,8,0.125,664057
anderson,brian,9,-95,352,-0.27,605119
romine,andrew,8,0,3,0.0,461865
lin,tzu-wei,4,0,4,0.0,624407
palka,daniel,9,-58,144,-0.403,594953
bellinger,cody,9,-1,5,-0.2,641355
hanson,alen,4,-5,108,-0.046,593700
rickard,joey,9,-20,134,-0.149,572073
verdugo,alex,9,-6,29,-0.207,657077
szczur,matt,9,3,16,0.188,519333
hernandez,enrique,9,-6,27,-0.222,571771
slater,austin,9,-10,45,-0.222,596103
valera,breyvic,9,0,2,0.0,591971
rodriguez,sean,8,0,18,0.0,446481
jankowski,travis,9,-44,155,-0.284,608671
castro,daniel,4,0,31,0.0,593495
herrera,rosell,4,-2,56,-0.036,594011
sierra,moises,9,-1,1,-1.0,501213
petit,gregorio,4,-2,27,-0.074,463610
dietrich,derek,4,0,2,0.0,518618
valencia,danny,9,-21,64,-0.328,502143
locastro,tim,8,-1,5,-0.2,641796
souza,steven,9,-67,225,-0.298,519306
sanchez,carlos,4,-5,24,-0.208,570560
trumbo,mark,9,-35,65,-0.538,444432
pinder,chad,4,1,38,0.026,640461
allen,greg,8,-61,311,-0.196,656185
reyes,victor,9,-11,27,-0.407,622682
blash,jabari,9,-21,29,-0.724,518466
rondon,jose,4,-1,9,-0.111,602922
marisnick,jake,9,-2,2,-1.0,545350
florimon,pedro,8,0,2,0.0,465753
blanco,gregor,9,-7,29,-0.241,453923
miller,brad,4,3,44,0.068,543543
franklin,nick,4,-2,1,-2.0,545338
kozma,pete,4,1,5,0.2,518902
goodrum,niko,9,-4,33,-0.121,592348
fowler,dustin,8,-54,188,-0.287,641583
zagunis,mark,9,0,2,0.0,657145
saladino,tyler,4,-2,7,-0.286,573135
peraza,jose,9,0,1,0.0,606299
canha,mark,9,-13,39,-0.333,592192
bote,david,4,2,14,0.143,623520
refsnyder,rob,9,2,11,0.182,608701
beckham,gordon,4,-3,41,-0.073,493596
reyes,franmil,9,-64,222,-0.288,614177
perez,hernan,9,-6,49,-0.122,541650
dahl,david,8,-8,28,-0.286,621311
jankowski,travis,8,-19,102,-0.186,608671
owings,chris,8,-11,47,-0.234,572008
smith,dwight,9,-8,25,-0.32,596105
happ,ian,9,-10,56,-0.179,664023
gomez,miguel,4,2,8,0.25,622497
mahtook,mikie,8,-4,7,-0.571,543484
bellinger,cody,8,-33,221,-0.149,641355
guillorme,luis,4,0,17,0.0,641645
allen,greg,9,-5,35,-0.143,656185
kemp,tony,8,-30,109,-0.275,643393
gordon,dee,4,-19,248,-0.077,543829
meadows,austin,8,-17,65,-0.262,640457
hermosillo,michael,9,-9,38,-0.237,641684
cave,jake,8,-33,262,-0.126,595909
o'neill,tyler,9,-13,60,-0.217,641933
arroyo,christian,4,4,17,0.235,624414
cabrera,melky,9,-65,201,-0.323,466320
acuna,ronald,8,-2,42,-0.048,660670
granderson,curtis,8,0,4,0.0,434158
lamarre,ryan,9,-1,8,-0.125,534606
o'neill,tyler,8,4,10,0.4,641933
rua,ryan,8,-1,3,-0.333,607387
romine,andrew,9,-2,6,-0.333,461865
brito,socrates,9,-10,33,-0.303,593647
dietrich,derek,9,0,1,0.0,518618
andreoli,john,9,1,11,0.091,607430
barreto,franklin,4,-4,45,-0.089,620439
acuna,ronald,9,-6,14,-0.429,660670
torres,ramon,4,-1,7,-0.143,593527
sanchez,adrian,4,-2,22,-0.091,506703
pedroia,dustin,4,-1,9,-0.111,456030
mcmahon,ryan,4,-2,32,-0.062,641857
dixon,brandon,9,-5,18,-0.278,641525
gyorko,jedd,4,-7,42,-0.167,576397
sandoval,pablo,4,-1,3,-0.333,467055
meadows,austin,9,-16,55,-0.291,640457
holt,brock,9,1,15,0.067,571788
gamel,ben,9,-16,99,-0.162,592325
dixon,brandon,4,-3,9,-0.333,641525
kemp,tony,9,-2,9,-0.222,643393
swihart,blake,9,-8,19,-0.421,596119
rodriguez,ronny,4,0,41,0.0,500135
cozens,dylan,9,-3,18,-0.167,622226
shuck,jb,8,-7,29,-0.241,543776
goodwin,brian,9,-1,9,-0.111,571718
negron,kristopher,9,2,5,0.4,502117
grichuk,randal,8,-16,95,-0.168,545341
gallo,joey,8,5,54,0.093,608336
almonte,abraham,9,0,4,0.0,501659
tauchman,mike,9,1,3,0.333,643565
dozier,hunter,9,-5,6,-0.833,641531
harper,bryce,8,-29,245,-0.118,547180
eaton,adam,9,-54,268,-0.201,594809
escobar,eduardo,4,-2,7,-0.286,500871
reyes,jose,4,-3,31,-0.097,408314
williamson,mac,9,-2,8,-0.25,607776
orlando,paulo,9,2,10,0.2,449181
valentin,jesmuel,9,0,3,0.0,621044
naquin,tyler,8,-8,69,-0.116,571980
mondesi,adalberto,4,1,43,0.023,609275
adames,willy,4,-3,40,-0.075,642715
murphy,daniel,4,-35,154,-0.227,502517
bautista,jose,9,-37,209,-0.177,430832
gonzalez,marwin,9,2,2,1.0,503556
herrera,rosell,9,-17,103,-0.165,594011
muncy,max,4,-3,29,-0.103,571970
motter,taylor,9,-1,14,-0.071,600301
thames,eric,9,-33,90,-0.367,519346
bregman,alex,4,-1,1,-1.0,608324
bourjos,peter,9,-2,5,-0.4,488721
herrera,rosell,8,3,51,0.059,594011
frazier,clint,8,0,4,0.0,640449
hermosillo,michael,8,-6,42,-0.143,641684
escobar,alcides,8,-7,34,-0.206,444876
cuevas,noel,8,-3,7,-0.429,571595
fletcher,david,4,-2,129,-0.016,664058
fletcher,david,9,0,2,0.0,664058
calhoun,kole,8,-2,5,-0.4,594777
kemp,tony,4,-2,6,-0.333,643393
braun,ryan,9,-5,5,-1.0,460075
cave,jake,9,-10,42,-0.238,595909
santana,danny,8,0,5,0.0,542454
broxton,keon,8,0,79,0.0,542979
tilson,charlie,8,2,21,0.095,605508
rasmus,colby,8,-2,3,-0.667,458675
martinez,jose,9,-47,142,-0.331,500874
bonifacio,jorge,9,-70,220,-0.318,593528
wilkerson,stevie,4,-2,28,-0.071,592859
tapia,raimel,8,-2,10,-0.2,606132
culberson,charlie,9,-2,3,-0.667,518586
orf,nate,4,1,6,0.167,644337
pence,hunter,9,-26,64,-0.406,452254
rojas,miguel,4,-3,30,-0.1,500743
reyes,victor,8,-16,91,-0.176,622682
span,denard,8,-1,2,-0.5,452655
rivera,yadiel,8,-9,13,-0.692,592680
drury,brandon,4,3,10,0.3,592273
valentin,jesmuel,4,-3,14,-0.214,621044
astudillo,willians,4,0,2,0.0,553902
duggar,steven,8,-10,167,-0.06,621453
munoz,yairo,4,-15,67,-0.224,622168
bauers,jake,9,-5,12,-0.417,641343
kaczmarski,kevin,9,1,3,0.333,664842
toles,andrew,8,-2,18,-0.111,592808
broxton,keon,9,-5,25,-0.2,542979
rickard,joey,8,-11,23,-0.478,572073
d'arnaud,chase,4,-2,41,-0.049,488818
herrera,dilson,4,1,21,0.048,599096
munoz,yairo,8,-6,12,-0.5,622168
mathis,jeff,4,0,1,0.0,425772
den dekker,matt,8,-10,32,-0.312,544925
plouffe,trevor,9,0,1,0.0,461858
gamel,ben,8,0,19,0.0,592325
phillips,brett,9,-9,44,-0.205,621433
culberson,charlie,4,-7,23,-0.304,518586
casali,curt,4,-1,1,-1.0,592200
luplow,jordan,9,-6,31,-0.194,656669
myers,wil,8,0,1,0.0,571976
gallo,joey,9,4,58,0.069,608336
hampson,garrett,4,-4,17,-0.235,641658
williams,justin,9,0,1,0.0,642211
orf,nate,9,-2,1,-2.0,644337
plouffe,trevor,4,0,1,0.0,461858
motter,taylor,4,0,1,0.0,600301
sierra,magneuris,8,-31,127,-0.244,642423
verdugo,alex,8,0,9,0.0,657077
evans,phillip,4,0,1,0.0,595943
mcneil,jeff,4,5,147,0.034,643446
williams,mason,9,-30,76,-0.395,592863
wendle,joey,9,0,1,0.0,621563
robinson,shane,9,-6,49,-0.122,453203
shaw,travis,4,-5,91,-0.055,543768
martini,nick,8,-9,12,-0.75,605361
young,eric,8,-22,107,-0.206,458913
tocci,carlos,9,-2,3,-0.667,624636
williams,mason,8,-1,28,-0.036,592863
gurriel,yuli,4,-4,21,-0.19,493329
quinn,roman,9,-4,17,-0.235,596451
adrianza,ehire,4,-2,18,-0.111,501303
cowart,kaleb,4,-5,38,-0.132,592230
adams,matt,9,-1,2,-0.5,571431
quinn,roman,8,-7,119,-0.059,596451
walker,neil,9,-22,52,-0.423,435522
laureano,ramon,8,-37,199,-0.186,657656
betts,mookie,4,0,2,0.0,605141
munoz,yairo,9,-19,20,-0.95,622168
gerber,mike,9,1,3,0.333,595222
galloway,isaac,8,-9,40,-0.225,543194
gerber,mike,8,0,22,0.0,595222
guyer,brandon,8,-2,12,-0.167,446386
garcia,adolis,8,1,3,0.333,666969
lowe,brandon,4,-8,57,-0.14,664040
mullins,cedric,8,-41,194,-0.211,656775
jones,adam,9,-44,135,-0.326,430945
garcia,adolis,9,-2,6,-0.333,666969
rosario,eddie,9,-7,14,-0.5,592696
galloway,isaac,9,-6,33,-0.182,543194
ortega,rafael,9,-17,94,-0.181,542364
tucker,kyle,8,-1,1,-1.0,663656
urena,richard,4,-4,27,-0.148,620446
villanueva,christian,4,-1,5,-0.2,570799
newman,kevin,4,0,12,0.0,621028
escobar,alcides,4,-3,8,-0.375,444876
mckinney,billy,9,-3,42,-0.071,641856
lowe,brandon,9,-1,16,-0.062,664040
cruz,nelson,9,1,12,0.083,443558
gordon,alex,9,-1,6,-0.167,460086
reynolds,mark,4,0,1,0.0,448602
urias,luis,4,-6,36,-0.167,649966
andreoli,john,8,-7,13,-0.538,607430
lugo,dawel,4,-2,63,-0.032,608475
sierra,magneuris,9,-7,60,-0.117,642423
travis,sam,9,-4,2,-2.0,607752
florimon,pedro,4,0,5,0.0,465753
velazquez,andrew,8,0,2,0.0,623205
cordell,ryan,9,-5,19,-0.263,641477
barnes,brandon,9,-1,23,-0.043,488681
phillips,brandon,4,-1,3,-0.333,408252
duvall,adam,9,0,2,0.0,594807
cordell,ryan,8,-2,29,-0.069,641477
wade,tyler,9,0,4,0.0,642180
davis,jonathan,8,-3,27,-0.111,641505
robles,victor,8,2,40,0.05,645302
kramer,kevin,4,-5,8,-0.625,596012
robles,victor,9,6,2,3.0,645302
reyes,pablo,9,-9,27,-0.333,622569
barnes,brandon,8,-1,6,-0.167,488681
vargas,ildemaro,4,1,6,0.167,545121
alberto,hanser,4,2,6,0.333,593643
ramirez,jose,4,-12,42,-0.286,608070
guerrero,gabriel,8,-4,11,-0.364,602115
luplow,jordan,8,1,9,0.111,656669
mahtook,mikie,9,-8,25,-0.32,543484
fowler,dustin,9,0,2,0.0,641583
gonzalez,marwin,8,0,2,0.0,503556
kipnis,jason,8,-8,36,-0.222,543401
straw,myles,8,0,3,0.0,664702
galvis,freddy,4,-1,11,-0.091,520471
hanson,alen,9,-1,8,-0.125,593700
rosales,adam,4,0,8,0.0,489267
herrera,odubel,9,-13,29,-0.448,546318
o'brien,peter,9,-1,9,-0.111,598284
lin,tzu-wei,8,-3,6,-0.5,624407
reyes,pablo,4,0,1,0.0,622569
straw,myles,9,0,4,0.0,664702
guerrero,gabriel,9,0,1,0.0,602115
negron,kristopher,4,0,7,0.0,502117
johnson,sherman,4,-1,7,-0.143,582473
velazquez,andrew,9,0,3,0.0,623205
alford,anthony,9,-1,4,-0.25,546990
reinheimer,jack,4,-2,5,-0.4,595373
stewart,dj,9,-1,8,-0.125,621466
flaherty,ryan,4,-1,4,-0.25,475247
adams,lane,8,-1,5,-0.2,572669
tucker,preston,9,0,2,0.0,605512
fernandez,jose,4,0,3,0.0,628336
castro,harold,4,0,4,0.0,605612
alford,anthony,8,-3,2,-1.5,546990
avelino,abiatal,4,-3,2,-1.5,623214
joseph,corban,4,-1,1,-1.0,543377
berti,jon,4,-5,7,-0.714,542932
freeman,mike,4,0,1,0.0,502273
florimon,pedro,9,-3,2,-1.5,465753
tucker,kyle,9,2,4,0.5,663656
wolters,tony,4,0,1,0.0,547172
sosa,edmundo,4,0,1,0.0,624641
tapia,raimel,9,-1,1,-1.0,606132
